tx_hash,sender,receiver,value_eth,token_symbol,value_token,timestamp
0x08f16e5e0850e228e1bd4c8658cdf7510c0244ec1a14cd94318c02b537dafb24,0x2381723118870257c5ea6183281724930247afea,0x1111111254eeb25477b68fb85ed929f73a960582,0.0,DAI,23.173751912454737,2024-01-09 19:08:11
0xf01859347f91f9c481474fe2b65eb94f0a0261e6c68db91c6957fda36bd7130d,0x2381723118870257c5ea6183281724930247afea,0x1111111254eeb25477b68fb85ed929f73a960582,0.0,DAI,463.47503824909455,2024-01-09 18:10:59
0xf01859347f91f9c481474fe2b65eb94f0a0261e6c68db91c6957fda36bd7130d,0x2381723118870257c5ea6183281724930247afea,0x1111111254eeb25477b68fb85ed929f73a960582,0.0,WETH,0.19538363628869693,2024-01-09 18:10:59
0xa0da63a232e916c40aea970d0dcbff08514cc5d435f48749d3513dddd2eb96d7,0x2381723118870257c5ea6183281724930247afea,0x1111111254eeb25477b68fb85ed929f73a960582,0.0,DAI,9269.500764981885,2024-01-09 17:50:47
0xa0da63a232e916c40aea970d0dcbff08514cc5d435f48749d3513dddd2eb96d7,0x2381723118870257c5ea6183281724930247afea,0x1111111254eeb25477b68fb85ed929f73a960582,0.0,WETH,3.9041643736233733,2024-01-09 17:50:47
0x2297d72ef4592d3612db0ca8923069e32394bdaf5bcdf632f150b5ab7e847e17,0x2381723118870257c5ea6183281724930247afea,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,4.317918447030389,2024-01-09 12:17:35
0x2297d72ef4592d3612db0ca8923069e32394bdaf5bcdf632f150b5ab7e847e17,0x2381723118870257c5ea6183281724930247afea,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,DAI,9757.369226296722,2024-01-09 12:17:35
0xc9484fb4ba2a30383546688f887b2a13216b9c505519dbe3e658bedadde55cb8,0x2381723118870257c5ea6183281724930247afea,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.21756499219274772,2024-01-07 15:25:59
0xc9484fb4ba2a30383546688f887b2a13216b9c505519dbe3e658bedadde55cb8,0x2381723118870257c5ea6183281724930247afea,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,USDC,481.809169,2024-01-07 15:25:59
0x733585330d2ba8ae18a64a7913ee5570a75bd284d7bd1f425297136334dab8e5,0x2381723118870257c5ea6183281724930247afea,0x1111111254eeb25477b68fb85ed929f73a960582,0.0,WETH,4.3472,2024-01-07 11:24:47
0x733585330d2ba8ae18a64a7913ee5570a75bd284d7bd1f425297136334dab8e5,0x2381723118870257c5ea6183281724930247afea,0x1111111254eeb25477b68fb85ed929f73a960582,0.0,USDC,9776.448105,2024-01-07 11:24:47
0x3a8e3d9377d0857cb4faf880071800061d73782e237ae6e15a0da76151fd40a8,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,2.0,WETH,2.0,2024-01-06 00:22:35
0x39db4b0afca708077ea53c72391f373f6b2b2331b30c594c53028e9a38aee8c3,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,2.0,WETH,2.0,2024-01-06 00:22:11
0xcd1a70b6b5a1dbe772903f0f34c57b9044ccbba41fc72df0f6912d0a69be48ed,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,2.0,WETH,2.0,2024-01-06 00:21:23
0x63064f181c138d12f0eae58633331c0d49f577d041c05011ae9ecf686a37c355,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,2.0,WETH,2.0,2024-01-06 00:20:47
0xaae94968eefe2cd05dd45737b9a5b878d3c3ddbb6483db9e861b8c48bab7e8f4,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,2.0,WETH,2.0,2024-01-06 00:20:23
0x99d94e9086b9ed0c6309349916223f172d32d7401afe9941bf5c45d63349b674,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,4.0,WETH,4.0,2024-01-05 23:57:35
0x3daa4ff0932ec79f14a38826024756397093bdf1ef6d4918f4af5379661445f9,0xbee641393b0b5cb23ccbdeedfb7a9ad917d7ba42,0xe592427a0aece92de3edee1f18e0157c05861564,0.00855,WETH,0.00855,2024-01-05 23:57:11
0x7e47f4ba33e1b340555d4372fb2187d35948c435c263a6009856aa077206ccfc,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,4.0,WETH,4.0,2024-01-05 23:57:11
0x1895e21bc75f031ac315a21a50de331abd36f6c075e6020c0080aa6e4f7580f3,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,2.0,WETH,2.0,2024-01-05 23:40:59
0x98233493b0b14276f2fef0ffa8b8a7a41522b89867111acadcb94c9b4bc499c3,0xb309e26cff85b34c47b247f3e67640d2a5ec48f8,0xe592427a0aece92de3edee1f18e0157c05861564,0.02249506,WETH,0.02249506,2024-01-05 23:19:59
0x80a6458205d9b045ecc309ae2c607c6a6724ba1ef02af57a4dd8567096fb1ed3,0xc60861680f748fb8164e392dff70ece0577b4389,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,3.5802250203010297,2024-01-05 23:07:59
0x80a6458205d9b045ecc309ae2c607c6a6724ba1ef02af57a4dd8567096fb1ed3,0xc60861680f748fb8164e392dff70ece0577b4389,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,3.5802250203010297,2024-01-05 23:07:59
0xea2f7efe49159f2b77e3247f88f343fbabad7eda85904f881600a54ebc3f95f9,0x96d7e097cfeaddab92dc245e40a602da98121d08,0xe592427a0aece92de3edee1f18e0157c05861564,6.0,WETH,6.0,2024-01-05 22:47:47
0xdb8f84dbac302b686a4923ce6bf6ea1cc6847f0dca2839e5bd991665576271ec,0xfd703787f521d6932d7d5888e4f81fe2515ae855,0xe592427a0aece92de3edee1f18e0157c05861564,2.0,WETH,2.0,2024-01-05 22:45:47
0x14b9184940675f184e917954dca87c6dea93f5475be04a324aefd4e0c9958dd7,0xf024ca2826e9aa8a5e79b283ed7aac4802d62675,0xe592427a0aece92de3edee1f18e0157c05861564,0.013111705412949816,WETH,0.012981886547475067,2024-01-05 22:41:47
0x929e0c9709dda6e5cec188b122d7dbb84214044f1c99f134441efbc0152fade7,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,2.854410397350004,2024-01-05 22:30:35
0x929e0c9709dda6e5cec188b122d7dbb84214044f1c99f134441efbc0152fade7,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,2.854410397350004,2024-01-05 22:30:35
0x5998232e84c7b5728bff8b2922a5514d7ff8de7b9bfad1da2adad1617087192c,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,2.8713056540369783,2024-01-05 22:17:35
0x5998232e84c7b5728bff8b2922a5514d7ff8de7b9bfad1da2adad1617087192c,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,2.8713056540369783,2024-01-05 22:17:35
0x68b26d9a1873952c3a3cb792df369abbdc91bfeb0e6711d0354f320c0540f489,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,2.4183071853055598,2024-01-05 22:15:59
0x68b26d9a1873952c3a3cb792df369abbdc91bfeb0e6711d0354f320c0540f489,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,2.4183071853055598,2024-01-05 22:15:59
0x4324b6bdc4ac63c626414b4d59d6477fc4e4eb8c5a84dd558bdbe29c74a280ff,0x95f63e4fb077bb1d602fed269b409a4d6218bb47,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.4400816807354426,2024-01-05 22:12:59
0xc56a08e11639c47893f09a1e902dfe47f0c691b56d7b268148497b548f7a5359,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,1.9569488689502388,2024-01-05 22:12:35
0xc9e4b3a985c3ec31a7c745fbc9f333efa1d9cb58fad39d87a482e2ef6ad57f7e,0xae1ff96fe632aaafb09073df01e318ade4dbef0f,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.30985757816193354,2024-01-05 22:05:59
0x8ffd0fd57a03a0ab39e37c0b60e86a11c230d757aaffba50349c7d95ea3a473d,0x374e2470e0c43c9fdcc94cdf129615d7bfa146d3,0xe592427a0aece92de3edee1f18e0157c05861564,4.8816,WETH,4.8816,2024-01-05 22:04:11
0xbebb870a3a70f151c7d433faf9649a8bb6cb807e6f6e47634228c2a34d3ca65a,0xa848219766f8653d5f2faaab47030e44faff339e,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.1994,2024-01-05 22:03:59
0x43fcdbb2ee83b406ecc66e2df511fbd12872c6b7f41d5e74027f31d75ed7d2c7,0xa848219766f8653d5f2faaab47030e44faff339e,0xe592427a0aece92de3edee1f18e0157c05861564,0.2,WETH,0.2,2024-01-05 22:03:47
0x7feb0cdcefac148e14083154e9e6ec725f6519dbfca97d9f814fee6faeb658b8,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,1.96379553105002,2024-01-05 22:00:59
0x7feb0cdcefac148e14083154e9e6ec725f6519dbfca97d9f814fee6faeb658b8,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,1.96379553105002,2024-01-05 22:00:59
0xa4507477a748a0094913b994fb4075e23a10f14c9b951a56e8c6fcbdf2c88de7,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.9863094834348968,2024-01-05 22:00:47
0xa4507477a748a0094913b994fb4075e23a10f14c9b951a56e8c6fcbdf2c88de7,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.9863094834348968,2024-01-05 22:00:47
0xabc8231b0513af0be3055aba6e7468e085eb1134921307982b9422a5d8f958aa,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,2.4485522430998583,2024-01-05 21:58:11
0xabc8231b0513af0be3055aba6e7468e085eb1134921307982b9422a5d8f958aa,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,2.4485522430998583,2024-01-05 21:58:11
0x21449ce35230d10079453c6f66f11a27303ce54dd4c99b615ec3c96aaeafc50c,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,1.9560332406845344,2024-01-05 21:56:47
0x21449ce35230d10079453c6f66f11a27303ce54dd4c99b615ec3c96aaeafc50c,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,1.9560332406845344,2024-01-05 21:56:47
0x39c2668e69991108993bf56c8b021617b3d43c28ea499590ec04a0265e8c08b2,0x288c0b8579bab70ab2fa2b2c8672ac360a2c5a81,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,1.4253709256083198,2024-01-05 21:52:47
0xbd4a51ebed520ea99a06f288002ba43734c44f1b3119930a29fa23441f8e2b33,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,1.9569515448677088,2024-01-05 21:52:35
0x0f653bf2370eba45b6c229ddca2df9808b1c157408123254ffcd89ace0f5b5c0,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,1.956954216388297,2024-01-05 21:51:11
0x5cbde71484faf5e32248ad7b9db92a721f0f465cbf1056ee3802234e6bf0180f,0x6a7b15eae23f76a2f3b163523bc31939f528c604,0xe592427a0aece92de3edee1f18e0157c05861564,0.17774626878514396,WETH,0.17774626878514396,2024-01-05 21:49:47
0x817714a4f04d17f19499c9f615ba85b000979e90e8ef87917b848a42bfb65b09,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,1.9541345894155644,2024-01-05 21:45:47
0x817714a4f04d17f19499c9f615ba85b000979e90e8ef87917b848a42bfb65b09,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,1.9541345894155644,2024-01-05 21:45:47
0x8ff730c59f466db8f48e8b4f1e6bcf4e3a822b8af2fcf22d63f864f097cb698d,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,4.0,WETH,4.0,2024-01-05 21:32:47
0xcfaa2b66327a855ef6af45b1773f85325eef9a37613af8bdc09f9fb4e8f4f3b3,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,4.0,WETH,4.0,2024-01-05 21:31:59
0xb1a2e705265700fd96a3b170f78bb1b04ecd8a9e2552edddab529356541261c1,0xfd703787f521d6932d7d5888e4f81fe2515ae855,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,1.9926610677711787,2024-01-05 21:27:59
0xff2ef977111f47543fe4145a044865eb7fbdebe660d277e27ba22dd88b2e3dc5,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,3.4471641093030647,2024-01-05 21:27:47
0xff2ef977111f47543fe4145a044865eb7fbdebe660d277e27ba22dd88b2e3dc5,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,3.4471641093030647,2024-01-05 21:27:47
0x93b4e479c860ab083d4b7dca942333fa59ea036169cb1e37812975ebac300c0e,0x907c85cf218691bb07d2ab655e0c1438505cf91d,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.8022547432072898,2024-01-05 21:22:59
0x93b4e479c860ab083d4b7dca942333fa59ea036169cb1e37812975ebac300c0e,0x907c85cf218691bb07d2ab655e0c1438505cf91d,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.8022547432072898,2024-01-05 21:22:59
0x57a87924358fe8c6540151f9ddffd572637e15565be6bc25c0319acba3bcb498,0x50cb452561ae7431e822df66d989388e51ea7a00,0xe592427a0aece92de3edee1f18e0157c05861564,1.42,WETH,1.42,2024-01-05 21:21:47
0x3f471d963cf581a0ed7ad81f4d3bbffac35e811afc14dbbc5a291c3965e21483,0x50cb452561ae7431e822df66d989388e51ea7a00,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,1.4391500840277491,2024-01-05 21:21:11
0x7d35632ec55865925bc7e156470b67d1a8ce822fdd918d762708a93cbb9e3f72,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,1.9564737873320068,2024-01-05 21:17:59
0xc3dcb49a2a45066c610896a879323b95cb4d2f7b560458fb6c0960045d08efbc,0x6c237cc71c869935e5e1c5d198962adbf8f2f06f,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.036,2024-01-05 21:14:23
0x889d85ef4922dba6f23ab774d1a3395da46ee18bdf8e24bce5c3e58726736558,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,2.921235586942794,2024-01-05 21:00:11
0x889d85ef4922dba6f23ab774d1a3395da46ee18bdf8e24bce5c3e58726736558,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,2.921235586942794,2024-01-05 21:00:11
0x2a0d1945c287df5ed50e55f3389efdd60f47bc53eed1dbe7613644f01b73786f,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,1.9554019794220203,2024-01-05 20:54:23
0xfed24262ee9ae351fcc1cfb81a26fa6dfeb69a3628c97098b3a7dac7aa3e508a,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,2.44792466304587,2024-01-05 20:53:47
0xfed24262ee9ae351fcc1cfb81a26fa6dfeb69a3628c97098b3a7dac7aa3e508a,0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,2.44792466304587,2024-01-05 20:53:47
0xffae6b8c58fadb3c2d4f6455480a5ec391b3835704696804a1f42d9e93cee9de,0x6a7b15eae23f76a2f3b163523bc31939f528c604,0xe592427a0aece92de3edee1f18e0157c05861564,0.0700156302046222,WETH,0.0700156302046222,2024-01-05 20:51:47
0x04f4e5284cff4a07def6a6ace01ecdbebbd571740992bbc7d53aa81787e78fe7,0xdd52c77eb073a963c56c22d360df1fba8b9e9f3b,0xe592427a0aece92de3edee1f18e0157c05861564,0.15,WETH,0.15,2024-01-05 20:34:23
0xa5b25968a42cf1402b39c3af0c39f601422bd188c99ab22a1c73a77c43b56874,0xecc80c9ee1b95c05815300651beb442f6d1f1440,0xe592427a0aece92de3edee1f18e0157c05861564,0.002,WETH,0.002,2024-01-05 20:30:47
0x740e72c5b33c6009a9cefcff83de112ea9c170c0c8b0bbc86728ff323d5cac3e,0x98f22ea233eb3656b7fc7b5be08c7816be4307f6,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.03837052500952339,2024-01-05 20:26:47
0x79703b1048a77967a3de0a52b5c3ff468747d521260f9fa2f42ba6691666b4df,0x8855a6eaa8af2a5c8e26e72610259f438fefd5b8,0xe592427a0aece92de3edee1f18e0157c05861564,0.66,WETH,0.66,2024-01-05 20:20:47
0xf822880b75121d6087871547a609fc71d0ea26f5920851e735ca4d6b606adc54,0x1d405d2f0408210aba1e008ce4d35e80ec94eef8,0xe592427a0aece92de3edee1f18e0157c05861564,0.01,WETH,0.01,2024-01-05 20:13:35
0x62d045054ca5fe961acebf1db28905455cf6072a2ea7f032a59aad8c89ec42f7,0x5b5a10b5eefaf2e111d643e0cb88ca1af6fba928,0xe592427a0aece92de3edee1f18e0157c05861564,0.25,WETH,0.25,2024-01-05 20:07:11
0xfb42e9545e3edb3348ef62d19dc93975e56587bf8c5d80c1d3a5020d601122b6,0x329bf99f39de48eae0aec2ba6b4c9b5034b1f42c,0xe592427a0aece92de3edee1f18e0157c05861564,0.1,WETH,0.1,2024-01-05 19:59:23
0xcc1511ca193c0a25ed11d87b6915fb8d494dbb7772641a151704354a01a56afc,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,4.0,WETH,4.0,2024-01-05 19:56:23
0xdfdbaf36267265017345135b4d5e23c88f9d1988ed594a5b928cf799e4b74f1e,0x0219957fafc72f937c6366855d0b7562cf5131bf,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,USDC,2000.312815,2024-01-05 19:53:47
0xdfdbaf36267265017345135b4d5e23c88f9d1988ed594a5b928cf799e4b74f1e,0x0219957fafc72f937c6366855d0b7562cf5131bf,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,USDC,2000.312815,2024-01-05 19:53:47
0x9c1e61dadd306f3fc44643c13d7f365a38a5aae4b704f532040c4f32db9e981e,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,4.0,WETH,4.0,2024-01-05 19:39:23
0xea1b34fcbc20aab51c345cd778ee77e0f709d9a4427e9895feed42a3bb74417b,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,4.0,WETH,4.0,2024-01-05 19:33:47
0x405c6cbe13400fa73af59337f2d004e80196f930cca37a1d9f6955c342de68e2,0x57f5704e14e254c2c7e321189d3f4b2056d30c96,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.11727659048808968,2024-01-05 19:33:47
0x988a9f980eb1b9dfab74b5d36d9e00091ac38959da04eb61f6421f18150b7967,0x57f5704e14e254c2c7e321189d3f4b2056d30c96,0xe592427a0aece92de3edee1f18e0157c05861564,0.1,WETH,0.1,2024-01-05 19:31:47
0x657b88fd091012dac09981b8b91933f44a926c8d8b8ab59568b6013ad5851c95,0x5f40c69e92c247c85428d846680c78f9139edca3,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.579461739993949,2024-01-05 19:28:23
0xff2a6126e4a0da85d2259a04dd56442f858af5f25a70f1d748e9ee7bf3380030,0x6e34509bddf835fc85fffa3d40955f6f4af73417,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.8090298530425244,2024-01-05 19:27:11
0xff2a6126e4a0da85d2259a04dd56442f858af5f25a70f1d748e9ee7bf3380030,0x6e34509bddf835fc85fffa3d40955f6f4af73417,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.8090298530425244,2024-01-05 19:27:11
0x144415b83239aa2a37f583d25cdf7e7df925a55fde09c9166db4f795ef44eaf2,0xab5d8e407f4631c5453566409aa412afe65a36e2,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.05085648457597562,2024-01-05 19:27:11
0xae63e11d0f2179694de9bd6980cbcfdd703325896c6a5df82338219f3ca1b2a5,0x3a4d3430da786fa5b912ff8d468998ab95c3a6f2,0xe592427a0aece92de3edee1f18e0157c05861564,4.0,WETH,4.0,2024-01-05 19:26:11
0x61d59b436c5dba27907aae405ff265084079541b1e6d86d8db3cca372ce8062a,0x57f5704e14e254c2c7e321189d3f4b2056d30c96,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,WETH,0.053715184899989096,2024-01-05 19:24:47
0x92c7e1847274944fe685b8dac441f1ca03abfb5648c5def0182a012cea9e0f8f,0xab5d8e407f4631c5453566409aa412afe65a36e2,0xe592427a0aece92de3edee1f18e0157c05861564,0.058,WETH,0.058,2024-01-05 19:22:35
0x8aedc1c8f477b0936d3bc0c94e4f01aa9249eb16ee14c9d6465a0b7b48363e0c,0x6e34509bddf835fc85fffa3d40955f6f4af73417,0xe592427a0aece92de3edee1f18e0157c05861564,0.81,USDC,1826.386954,2024-01-05 19:22:11
0x8aedc1c8f477b0936d3bc0c94e4f01aa9249eb16ee14c9d6465a0b7b48363e0c,0x6e34509bddf835fc85fffa3d40955f6f4af73417,0xe592427a0aece92de3edee1f18e0157c05861564,0.81,WETH,0.81,2024-01-05 19:22:11
0x8aedc1c8f477b0936d3bc0c94e4f01aa9249eb16ee14c9d6465a0b7b48363e0c,0x6e34509bddf835fc85fffa3d40955f6f4af73417,0xe592427a0aece92de3edee1f18e0157c05861564,0.81,USDC,1826.386954,2024-01-05 19:22:11
0xf545321ecbad7341e110fddfeaaed92e049b6496c1c64dd9c2f4de038fc0f35b,0x57f5704e14e254c2c7e321189d3f4b2056d30c96,0xe592427a0aece92de3edee1f18e0157c05861564,0.057,WETH,0.057,2024-01-05 19:21:23
